review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority
3_3,unknown,972558ec,"Siar (2023) concurs, emphasizing that policymaking’s non-linear nature, driven by diverse actors and interests, confounds efforts to attribute change directly to research, especially when evidence is one of many influences shaping a decision.",False,True,False,Siar (2023),narrative,Siar,2023,False,,,,False,pilot_inputs/sources_pdf\Siar_2023.pdf,High
3_3,unknown,8f5ddc62,"Oliver & Cairney (2019) extend this critique, noting that power dynamics and institutional constraints can sideline evidence, particularly when it conflicts with dominant agendas.",False,True,False,Oliver & Cairney (2019),narrative,Oliver & Cairney,2019,False,,,,False,,High
3_4,unknown,2cb9bb24,South Africa: Reflections on Evidence Use by Paine Cronin and Sadan (2015).,False,True,False,Cronin and Sadan (2015),narrative,Cronin and Sadan,2015,False,,,,False,,High
3_4,unknown,3620d6f7,Multi-Country Synthesis by Fussy (2022) and Nelson et al.,False,True,False,Fussy (2022),narrative,Fussy,2022,False,,,,False,pilot_inputs/sources_pdf\Fussy_2022.pdf,High
3_5,unknown,254cfd98,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Edwards et al., 2019)",parenthetical,Edwards et al.,2019,False,,,,False,,High
3_5,unknown,2048c0a5,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Kelstrup & Jørgensen, 2024)",parenthetical,Kelstrup & Jørgensen,2024,False,,,,False,,High
3_5,unknown,502cff3e,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Kupiec & Wrońska, 2024)",parenthetical,Kupiec & Wrońska,2024,False,,,,False,,High
3_5,unknown,1bbdb2d6,"However, Alkin and King (2017) warn that poor technical quality – termed misevaluation – erodes credibility, leading to misuse when decision-makers exploit flawed findings.",False,True,True,Alkin and King (2017),narrative,Alkin and King,2017,False,,,,False,,High
3_5,unknown,9b5826aa,"(2018) recommend concise, audience-specific formats – e.g., infographics – that align with decision-makers’ needs, a tactic Aiyede (2023) applies via message boxes for Nigerian policymakers.",False,True,False,Aiyede (2023),narrative,Aiyede,2023,False,,,,False,pilot_inputs/sources_pdf\Aiyede_2023.pdf,High
3_5,unknown,98e2f2b6,"Stewart (2022) exemplifies this in South Africa, where policy-oriented reporting and co-produced syntheses, timed with SEIAS requirements, increased influence.",False,True,False,Stewart (2022),narrative,Stewart,2022,False,,,,False,pilot_inputs/sources_pdf\Stewart_2022.pdf,High
3_5,unknown,ed23823a,"Ghana’s sanitation data, presented via SMS and infographics (Amisi et al., 2021), drove policy action by aligning with community needs.",False,True,False,"(Amisi et al., 2021)",parenthetical,Amisi et al.,2021,False,,,,False,,High
3_5,unknown,26a03967,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",False,True,False,"(Lorenc et al., 2014)",parenthetical,Lorenc et al.,2014,False,,,,False,,High
3_5,unknown,d016adcb,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",False,True,False,"(Alkin & King, 2017)",parenthetical,Alkin & King,2017,False,,,,False,,High
3_5,unknown,67f285d0,"Goldman and Pabari (2020) report similar success across African cases, where steering committees and joint problem framing built trust.",False,True,False,Goldman and Pabari (2020),narrative,Goldman and Pabari,2020,False,,,,False,,High
3_5,unknown,990e6696,"Oliver and Cairney (2019) argue that long-term connections position researchers as “trusted voices,” a view Clark et al.",True,True,False,Oliver and Cairney (2019),narrative,Oliver and Cairney,2019,False,,,,False,,High
3_5,unknown,66d9e4b1,Bundi (2016) notes Swiss parliamentarians’ reliance on evaluations grew with oversight committee trust.,False,True,False,Bundi (2016),narrative,Bundi,2016,False,,,,False,pilot_inputs/sources_pdf\Bundi_2016.pdf,High
3_5,unknown,8570acfe,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",False,True,False,"(Bundi, 2016)",parenthetical,Bundi,2016,False,,,,False,pilot_inputs/sources_pdf\Bundi_2016.pdf,High
3_5,unknown,dc7552dd,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",False,True,False,"(Goldman & Pabari, 2020)",parenthetical,Goldman & Pabari,2020,False,,,,False,,High
3_5,unknown,419290ab,"Duiveman’s (2020) Dutch urban planning workshops reframed cost-benefit debates, aligning interests.",False,True,False,Duiveman’s (2020),narrative,Duiveman’s,2020,False,,,,False,,High
3_5,unknown,9b8b3ae3,"Parkhurst (2017) emphasizes the importance of transparent and accountable evidence governance systems, arguing that institutional arrangements must balance scientific rigor with democratic legitimacy to enhance evidence use.",False,True,True,Parkhurst (2017),narrative,Parkhurst,2017,False,,,,False,pilot_inputs/sources_pdf\Parkhurst_2017.pdf,High
3_5,unknown,0b69746f,"This is vividly illustrated in South Africa’s Socio-Economic Impact Assessment System (SEIAS), which mandates evidence-based assessments for draft policies before Cabinet submission (Stewart, 2022).",False,True,False,"(Stewart, 2022)",parenthetical,Stewart,2022,False,,,,False,pilot_inputs/sources_pdf\Stewart_2022.pdf,High
3_5,unknown,4995eb5f,"In contrast, the education ministry’s reliance on diverse knowledge types, shaped by competing stakeholder views on what constitutes valid evidence, reduced consistency and limited evidence influence (Kelstrup & Jørgensen, 2024).",False,True,False,"(Kelstrup & Jørgensen, 2024)",parenthetical,Kelstrup & Jørgensen,2024,False,,,,False,,High
3_5,unknown,e783315d,"OECD (2020) stresses systemic capacity-building – encompassing data management systems, leadership commitment, and knowledge brokers – as critical for sustaining evidence-informed policy-making (EIPM).",False,True,False,OECD (2020),narrative,OECD,2020,False,,,,False,pilot_inputs/sources_pdf\OECD_2020.pdf,High
3_5,unknown,798984f4,"This is exemplified in Lithuania’s EU-driven evaluation system, where the Ministry of Finance coordinates evaluations with steering groups of civil servants managing European Structural and Investment Funds (Martinaitis et al., 2018).",False,True,False,"(Martinaitis et al., 2018)",parenthetical,Martinaitis et al.,2018,False,,,,False,,High
3_5,unknown,f9fcc697,"Head (2015) notes that policy areas with established approaches, such as Washington State’s criminal justice system, facilitate evidence use through specialized institutes like the Washington State Institute for Public Policy (WSIPP).",False,True,False,Head (2015),narrative,Head,2015,False,,,,False,pilot_inputs/sources_pdf\Head_2015.pdf,High
3_5,unknown,12595fd1,"Informal networks also play a vital role; Punton (2016) describes how evidence champions and feedback loops in Southern African organizations reinforce norms of evidence use, creating a culture where staff routinely seek and apply research findings.",False,True,False,Punton (2016),narrative,Punton,2016,False,,,,False,pilot_inputs/sources_pdf\Punton_2016.pdf,High
3_5,unknown,d4bd587d,"For instance, in Malawi, mentorship programs linked to monitoring and evaluation (M&E) systems fostered iterative learning, amplifying evidence influence over time (Stewart et al., 2019).",False,True,False,"(Stewart et al., 2019)",parenthetical,Stewart et al.,2019,False,,,,False,,High
3_5,unknown,356a5631,"Head (2015) and Goldman and Pabari (2020) highlight how elections, crises, or high-stakes policy moments – such as South Africa’s evidence-driven COVID-19 response under President Ramaphosa (Stewart, 2022) – create leverage points for evidence to gain traction.",False,True,False,"(Stewart, 2022)",parenthetical,Stewart,2022,False,,,,False,pilot_inputs/sources_pdf\Stewart_2022.pdf,High
3_5,unknown,a0fe2527,"Head (2015) and Goldman and Pabari (2020) highlight how elections, crises, or high-stakes policy moments – such as South Africa’s evidence-driven COVID-19 response under President Ramaphosa (Stewart, 2022) – create leverage points for evidence to gain traction.",False,True,False,Head (2015),narrative,Head,2015,False,,,,False,pilot_inputs/sources_pdf\Head_2015.pdf,High
3_5,unknown,8ed68b9e,"Head (2015) and Goldman and Pabari (2020) highlight how elections, crises, or high-stakes policy moments – such as South Africa’s evidence-driven COVID-19 response under President Ramaphosa (Stewart, 2022) – create leverage points for evidence to gain traction.",False,True,False,Goldman and Pabari (2020),narrative,Goldman and Pabari,2020,False,,,,False,,High
3_5,unknown,f1aa01ac,Daviter (2015) argues that political and administrative organizations process information through “organizational epistemologies” – internalized conventions of knowing that act as perceptual filters – leading to the rejection of conflicting evidence even when it is policy-relevant.,True,True,True,Daviter (2015),narrative,Daviter,2015,False,,,,False,pilot_inputs/sources_pdf\Daviter_2015.pdf,High
3_5,unknown,bee99be2,"He illustrates this with cases where agencies ignored research reframing homelessness as a mental health issue because it clashed with their existing jurisdictional mandates (Daviter, 2015, pp. 497–500).",False,True,False,"(Daviter, 2015, pp. 497–500)",parenthetical,Daviter,2015,False,,,497–500,False,pilot_inputs/sources_pdf\Daviter_2015.pdf,High
3_5,unknown,a4c10b3a,"Bundi (2016) adds that parliamentary oversight in Switzerland leverages evaluations to address bureaucratic drift – where agencies deviate from legislative intent – but its effectiveness wanes under information overload, as committees struggle to process dense reports.",False,True,False,Bundi (2016),narrative,Bundi,2016,False,,,,False,pilot_inputs/sources_pdf\Bundi_2016.pdf,High
3_5,unknown,fc385f8c,Daviter (2015) contends that the extent to which conflicting evidence can enter and influence the policy process hinges on the contestability of organizational knowledge structures.,False,True,False,Daviter (2015),narrative,Daviter,2015,False,,,,False,pilot_inputs/sources_pdf\Daviter_2015.pdf,High
3_5,unknown,328b3c1e,"By contrast, in tightly integrated or vertically specialized systems – such as central banks – knowledge that contradicts dominant paradigms is often excluded from consideration (Daviter, 2015, pp. 498–500).",False,True,False,"(Daviter, 2015, pp. 498–500)",parenthetical,Daviter,2015,False,,,498–500,False,pilot_inputs/sources_pdf\Daviter_2015.pdf,High
3_5,unknown,761918fe,"This suggests mandates can drive compliance but may not foster meaningful change unless paired with internal commitment (Kupiec & Wrońska, 2024).",False,True,False,"(Kupiec & Wrońska, 2024)",parenthetical,Kupiec & Wrońska,2024,False,,,,False,,High
3_5,unknown,7ec160f2,"Punton (2016) extends this insight in Southern Africa, where organizational rewards – such as recognition for evidence use – and self-efficacy built through training fostered a “virtuous circle” of demand and application.",True,True,False,Punton (2016),narrative,Punton,2016,False,,,,False,pilot_inputs/sources_pdf\Punton_2016.pdf,High
3_5,unknown,cc26c24e,"These incentives interact with context; in South Africa, funding incentives tied to SEIAS compliance (Stewart, 2022) compelled departments to align research with policy timelines, embedding evidence structurally by linking it to budgetary approval – a tangible reward reinforcing use.",False,True,False,"(Stewart, 2022)",parenthetical,Stewart,2022,False,,,,False,pilot_inputs/sources_pdf\Stewart_2022.pdf,High
