review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
3_5,unknown,3c121d64,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Edwards et al., 2019)",parenthetical,Edwards et al.,2019,False,,,,,pilot_inputs/sources_pdf/Edwards_2019.pdf,High,Introduction,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Introduction
3_5,unknown,042dc71f,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Kelstrup & Jørgensen, 2024)",parenthetical,Kelstrup & Jørgensen,2024,False,,,,,pilot_inputs/sources_pdf/Kelstrup_2024.pdf,High,Introduction,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Introduction
3_5,unknown,c6f101a6,"Its purpose is to illuminate how evaluations and other evidence forms can inform decision-making across diverse settings, including public health in South Africa (Edwards et al., 2019), employment policy in Denmark (Kelstrup & Jørgensen, 2024), and municipal governance in Poland (Kupiec & Wrońska, 2024).",False,True,False,"(Kupiec & Wrońska, 2024)",parenthetical,Kupiec & Wrońska,2024,False,,,,,pilot_inputs/sources_pdf/Kupiec_2024.pdf,High,Introduction,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Introduction
3_5,unknown,e7a3ce6d,"However, Alkin and King (2017) warn that poor technical quality – termed misevaluation – erodes credibility, leading to misuse when decision-makers exploit flawed findings.",False,True,True,Alkin and King (2017),narrative,Alkin and King,2017,False,,,,,pilot_inputs/sources_pdf/Alkin_2016.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,f71b24b9,"(2018) recommend concise, audience-specific formats – e.g., infographics – that align with decision-makers’ needs, a tactic Aiyede (2023) applies via message boxes for Nigerian policymakers.",False,True,False,Aiyede (2023),narrative,Aiyede,2023,False,,,,,pilot_inputs/sources_pdf/Aiyede_2023.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,c85e3be3,"Stewart (2022) exemplifies this in South Africa, where policy-oriented reporting and co-produced syntheses, timed with SEIAS requirements, increased influence.",False,True,False,Stewart (2022),narrative,Stewart,2022,False,,,,,pilot_inputs/sources_pdf/Stewart_2022.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,ed3c4aa9,"Ghana’s sanitation data, presented via SMS and infographics (Amisi et al., 2021), drove policy action by aligning with community needs.",False,True,False,"(Amisi et al., 2021)",parenthetical,Amisi et al.,2021,False,,,,,pilot_inputs/sources_pdf/Amisi_2015.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,9b3a74b6,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",False,True,False,"(Lorenc et al., 2014)",parenthetical,Lorenc et al.,2014,False,,,,,pilot_inputs/sources_pdf/Lorenc_2014.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,9802cc2a,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",False,True,False,"(Alkin & King, 2017)",parenthetical,Alkin & King,2017,False,,,,,pilot_inputs/sources_pdf/Alkin_2016.pdf,High,Evidence Quality and Relevance,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Evidence Quality and Relevance
3_5,unknown,a68448b9,"Goldman and Pabari (2020) report similar success across African cases, where steering committees and joint problem framing built trust.",False,True,False,Goldman and Pabari (2020),narrative,Goldman and Pabari,2020,False,,,,,pilot_inputs/sources_pdf/Goldman_2015.pdf,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,88a11528,"Oliver and Cairney (2019) argue that long-term connections position researchers as “trusted voices,” a view Clark et al.",True,True,False,Oliver and Cairney (2019),narrative,Oliver and Cairney,2019,False,,,,,pilot_inputs/sources_pdf/Oliver_2019.pdf,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,00932ae7,Bundi (2016) notes Swiss parliamentarians’ reliance on evaluations grew with oversight committee trust.,False,True,False,Bundi (2016),narrative,Bundi,2016,False,,,,,pilot_inputs/sources_pdf/Bundi_2016.pdf,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,2e229329,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",False,True,False,"(Bundi, 2016)",parenthetical,Bundi,2016,False,,,,,pilot_inputs/sources_pdf/Bundi_2016.pdf,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,ad371072,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",False,True,False,"(Goldman & Pabari, 2020)",parenthetical,Goldman & Pabari,2020,False,,,,,pilot_inputs/sources_pdf/Goldman_2015.pdf,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,d37a7015,"Duiveman’s (2020) Dutch urban planning workshops reframed cost-benefit debates, aligning interests.",False,True,False,Duiveman’s (2020),narrative,Duiveman’s,2020,False,,,,,,High,Stakeholder Engagement and Relationships,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Stakeholder Engagement and Relationships
3_5,unknown,abee92ee,"Parkhurst (2017) emphasizes the importance of transparent and accountable evidence governance systems, arguing that institutional arrangements must balance scientific rigor with democratic legitimacy to enhance evidence use.",False,True,True,Parkhurst (2017),narrative,Parkhurst,2017,False,,,,,pilot_inputs/sources_pdf/Parkhurst_2017.pdf,High,Contextual and Structural Influences,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Contextual and Structural Influences
3_5,unknown,5cd3e4ac,"This is vividly illustrated in South Africa’s Socio-Economic Impact Assessment System (SEIAS), which mandates evidence-based assessments for draft policies before Cabinet submission (Stewart, 2022).",False,True,False,"(Stewart, 2022)",parenthetical,Stewart,2022,False,,,,,pilot_inputs/sources_pdf/Stewart_2022.pdf,High,Contextual and Structural Influences,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Contextual and Structural Influences
3_5,unknown,ddd90aca,"In contrast, the education ministry’s reliance on diverse knowledge types, shaped by competing stakeholder views on what constitutes valid evidence, reduced consistency and limited evidence influence (Kelstrup & Jørgensen, 2024).",False,True,False,"(Kelstrup & Jørgensen, 2024)",parenthetical,Kelstrup & Jørgensen,2024,False,,,,,pilot_inputs/sources_pdf/Kelstrup_2024.pdf,High,Contextual and Structural Influences,2,"What are the key factors influencing the success (or not) of evidence-generating activities (e.g., an evaluation) in influencing specific policy and/or programmatic decisions?",Contextual and Structural Influences
