review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
3_5,unknown,ed23823a,"Ghana’s sanitation data, presented via SMS and infographics (Amisi et al., 2021), drove policy action by aligning with community needs.",Amisi et al.,2021,pilot_inputs/sources_pdf/Amisi_2015.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention Ghana's sanitation data, SMS, infographics, or any specific policy actions driven by these methods. The excerpts focus on general evaluation processes and communication strategies without specific reference to the claim.",pp. 3-5,The review should be revised to accurately reflect the content of the cited source or provide a correct citation that supports the claim about Ghana's sanitation data and policy action.,page_mismatch;insufficient_evidence,,,,
3_5,unknown,26a03967,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",Lorenc et al.,2014,pilot_inputs/sources_pdf/Lorenc_2014.pdf,UNSUPPORTED_FAIL,"The claim that abstract transport research faltered due to irrelevance or distrust is not directly supported by the provided excerpts. The excerpts discuss factors influencing decision-makers' views of evidence, such as relevance and political feasibility, but do not specifically mention abstract transport research faltering due to irrelevance or distrust.",pp. 1-2,"Clarify the connection between abstract transport research and issues of irrelevance or distrust, or provide a more accurate summary of the source's content.",insufficient_evidence,,,,
3_5,unknown,d016adcb,"Conversely, abstract transport research (Lorenc et al., 2014) or misevaluated studies (Alkin & King, 2017) faltered due to irrelevance or distrust.",Alkin & King,2017,pilot_inputs/sources_pdf/Alkin_2016.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that misevaluated studies faltered due to irrelevance or distrust is supported by the source, which discusses how evaluation reports were often ignored or disregarded due to a lack of perceived relevance to programs or meaning to program personnel.",pp. 4,none,page_mismatch,,,,
3_5,unknown,67f285d0,"Goldman and Pabari (2020) report similar success across African cases, where steering committees and joint problem framing built trust.",Goldman and Pabari,2020,pilot_inputs/sources_pdf/Goldman_2015.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention African cases, steering committees, or joint problem framing as methods to build trust, as claimed in the review.","The excerpts focus on South Africa's national evaluation policy and system, not on broader African cases or trust-building methods.","Review the correct source for information on African cases and trust-building methods, or adjust the claim to reflect the content of the provided excerpts.",page_mismatch;insufficient_evidence,,,,
3_5,unknown,990e6696,"Oliver and Cairney (2019) argue that long-term connections position researchers as “trusted voices,” a view Clark et al.",Oliver and Cairney,2019,pilot_inputs/sources_pdf/Oliver_2019.pdf,FAITHFUL_PARAPHRASE_PASS,The claim that Oliver and Cairney (2019) argue that long-term connections position researchers as 'trusted voices' is supported by the source. The source discusses the importance of building and maintaining long-term relationships to become established as a 'trusted voice' (p. 3).,"p. 3: 'It can take time to become established as a “trusted voice” (Goodwin, 2013) and may require a commitment to remaining non-partisan.'",none,page_mismatch,,,,
3_5,unknown,66d9e4b1,Bundi (2016) notes Swiss parliamentarians’ reliance on evaluations grew with oversight committee trust.,Bundi,2016,pilot_inputs/sources_pdf/Bundi_2016.pdf,UNSUPPORTED_FAIL,The provided excerpts do not mention Swiss parliamentarians' reliance on evaluations growing with oversight committee trust. There is no direct or indirect reference to oversight committee trust affecting reliance on evaluations.,No evidence in provided excerpts.,Remove or revise the claim to align with the actual content of Bundi (2016).,insufficient_evidence,,,,
3_5,unknown,8570acfe,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",Bundi,2016,pilot_inputs/sources_pdf/Bundi_2016.pdf,UNSUPPORTED_FAIL,"The excerpts from Bundi (2016) discuss the demand for evaluations by parliamentarians to hold the government accountable, but there is no mention of South Africa specifically leveraging evaluations for accountability. The claim about Benin's co-production is not addressed in the provided excerpts.","pp. 1, 12",Clarify the specific context of South Africa in the review or provide the correct source that supports the claim.,insufficient_evidence;ambiguous_citation,,,,
3_5,unknown,dc7552dd,"Parliamentary oversight in South Africa leveraged evaluations for accountability (Bundi, 2016), while Benin’s co-production shifted power dynamics, enhancing evidence use (Goldman & Pabari, 2020).",Goldman & Pabari,2020,pilot_inputs/sources_pdf/Goldman_2015.pdf,UNSUPPORTED_FAIL,The provided excerpts do not mention Benin or any co-production efforts that shifted power dynamics or enhanced evidence use. The excerpts focus on South Africa's evaluation system and its impact on accountability and performance.,pp. 1-5,Remove the claim about Benin or provide the correct source that supports it.,insufficient_evidence;quote_mismatch,,,,
3_5,unknown,9b8b3ae3,"Parkhurst (2017) emphasizes the importance of transparent and accountable evidence governance systems, arguing that institutional arrangements must balance scientific rigor with democratic legitimacy to enhance evidence use.",Parkhurst,2017,pilot_inputs/sources_pdf/Parkhurst_2017.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which discusses the need for institutional arrangements that balance scientific rigor with democratic legitimacy to improve evidence use in policy. The source emphasizes transparent and accountable processes, aligning with the claim's focus on evidence governance systems.",pp. 185-186,none,page_mismatch,,,,
3_5,unknown,0b69746f,"This is vividly illustrated in South Africa’s Socio-Economic Impact Assessment System (SEIAS), which mandates evidence-based assessments for draft policies before Cabinet submission (Stewart, 2022).",Stewart,2022,pilot_inputs/sources_pdf/Stewart_2022.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that South Africa's SEIAS mandates evidence-based assessments for draft policies before Cabinet submission is supported by the source. The excerpts describe SEIAS as a cornerstone of evidence policy, requiring assessments before policies are submitted to the cabinet, aligning with the claim.",pp. 7: 'The Socio-Economic Impact Assessment System was introduced centrally in 2015 and has become the cornerstone of evidence policy in the country... This all happens before a new policy is submitted to the cabinet.',none,page_mismatch,,,,
3_5,unknown,4995eb5f,"In contrast, the education ministry’s reliance on diverse knowledge types, shaped by competing stakeholder views on what constitutes valid evidence, reduced consistency and limited evidence influence (Kelstrup & Jørgensen, 2024).",Kelstrup & Jørgensen,2024,pilot_inputs/sources_pdf/Kelstrup_2024.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which describes how the Ministry of Children and Education's inclusive evidence standards, shaped by stakeholder views, lead to contested evidence and reduced research utilization compared to the Ministry of Employment.","pp. 1, 20",none,page_mismatch,,,,
3_5,unknown,e783315d,"OECD (2020) stresses systemic capacity-building – encompassing data management systems, leadership commitment, and knowledge brokers – as critical for sustaining evidence-informed policy-making (EIPM).",OECD,2020,pilot_inputs/sources_pdf/OECD_2020.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which emphasizes systemic capacity-building, including data management systems, leadership commitment, and knowledge brokers, as critical for evidence-informed policy-making.","Pages 11-12 discuss the need for systemic approaches, including data management systems, knowledge brokers, and strategic leadership, to build capacity for evidence-informed policy-making.",none,,,,,
3_5,unknown,798984f4,"This is exemplified in Lithuania’s EU-driven evaluation system, where the Ministry of Finance coordinates evaluations with steering groups of civil servants managing European Structural and Investment Funds (Martinaitis et al., 2018).",Martinaitis et al.,2018,pilot_inputs/sources_pdf/Martinaitis_2018.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which states that the Ministry of Finance in Lithuania coordinates evaluations and chairs the Evaluation Coordination Group, which includes civil servants managing ESIF. This aligns with the claim about the EU-driven evaluation system coordinated by the Ministry of Finance with steering groups of civil servants.","pp. 9-10: 'The MoF has the overall responsibility for coordination of evaluations... The MoF chairs the Evaluation Coordination Group, which comprises representatives of relevant ministries and agencies.'",none,,,,,
